annee;champ;unite;sexe;age;nombre
2018;mco;patient;2;" 85";183
2018;mco;patient;2;" 86";124
2018;mco;patient;2;" 87";123
2018;mco;patient;2;" 88";110
2018;mco;patient;2;" 89";107
2018;mco;patient;2;" 90";68
2018;mco;patient;2;" 91";75
2018;mco;patient;2;" 92";48
2018;mco;patient;2;" 93";48
2018;mco;patient;2;" 94";32
2018;mco;patient;2;" 95";33
2018;mco;patient;2;" 96";27
2018;mco;patient;2;" 97";15
2018;mco;patient;2;" 98";9
2018;mco;patient;2;99+;12
2018;mco;sejours;1;" 10";36
2018;mco;sejours;1;" 11";93
2018;mco;sejours;1;" 12";162
2018;mco;sejours;1;" 13";253
2018;mco;sejours;1;" 14";364
2018;mco;sejours;1;" 15";586
2018;mco;sejours;1;" 16";663
2018;mco;sejours;1;" 17";686
2018;mco;sejours;1;" 18";610
2018;mco;sejours;1;" 19";623
2018;mco;sejours;1;" 20";572
2018;mco;sejours;1;" 21";578
2018;mco;sejours;1;" 22";570
2018;mco;sejours;1;" 23";538
2018;mco;sejours;1;" 24";582
2018;mco;sejours;1;" 25";584
2018;mco;sejours;1;" 26";546
2018;mco;sejours;1;" 27";622
2018;mco;sejours;1;" 28";642
2018;mco;sejours;1;" 29";664
2018;mco;sejours;1;" 30";664
2018;mco;sejours;1;" 31";695
2018;mco;sejours;1;" 32";685
2018;mco;sejours;1;" 33";666
2018;mco;sejours;1;" 34";612
2018;mco;sejours;1;" 35";678
2018;mco;sejours;1;" 36";758
2018;mco;sejours;1;" 37";750
2018;mco;sejours;1;" 38";714
2018;mco;sejours;1;" 39";673
2018;mco;sejours;1;" 40";710
2018;mco;sejours;1;" 41";662
2018;mco;sejours;1;" 42";807
2018;mco;sejours;1;" 43";756
2018;mco;sejours;1;" 44";867
2018;mco;sejours;1;" 45";871
2018;mco;sejours;1;" 46";862
2018;mco;sejours;1;" 47";885
2018;mco;sejours;1;" 48";814
2018;mco;sejours;1;" 49";792
2018;mco;sejours;1;" 50";733
2018;mco;sejours;1;" 51";765
2018;mco;sejours;1;" 52";697
2018;mco;sejours;1;" 53";698
2018;mco;sejours;1;" 54";674
2018;mco;sejours;1;" 55";557
2018;mco;sejours;1;" 56";543
2018;mco;sejours;1;" 57";470
2018;mco;sejours;1;" 58";486
2018;mco;sejours;1;" 59";444
2018;mco;sejours;1;" 60";416
2018;mco;sejours;1;" 61";359
2018;mco;sejours;1;" 62";293
2018;mco;sejours;1;" 63";268
2018;mco;sejours;1;" 64";273
2018;mco;sejours;1;" 65";224
2018;mco;sejours;1;" 66";274
2018;mco;sejours;1;" 67";230
2018;mco;sejours;1;" 68";172
2018;mco;sejours;1;" 69";221
2018;mco;sejours;1;" 70";173
2018;mco;sejours;1;" 71";144
2018;mco;sejours;1;" 72";129
2018;mco;sejours;1;" 73";128
2018;mco;sejours;1;" 74";109
2018;mco;sejours;1;" 75";110
2018;mco;sejours;1;" 76";106
2018;mco;sejours;1;" 77";96
2018;mco;sejours;1;" 78";113
2018;mco;sejours;1;" 79";121
2018;mco;sejours;1;" 80";119
2018;mco;sejours;1;" 81";104
2018;mco;sejours;1;" 82";137
2018;mco;sejours;1;" 83";95
2018;mco;sejours;1;" 84";108
2018;mco;sejours;1;" 85";120
2018;mco;sejours;1;" 86";99
2018;mco;sejours;1;" 87";70
2018;mco;sejours;1;" 88";80
2018;mco;sejours;1;" 89";69
2018;mco;sejours;1;" 90";61
2018;mco;sejours;1;" 91";52
2018;mco;sejours;1;" 92";48
2018;mco;sejours;1;" 93";52
2018;mco;sejours;1;" 94";23
2018;mco;sejours;1;" 95";29
2018;mco;sejours;1;" 96";12
2018;mco;sejours;1;97+;17
2018;mco;sejours;2;" 10";36
2018;mco;sejours;2;" 11";204
2018;mco;sejours;2;" 12";605
2018;mco;sejours;2;" 13";1514
2018;mco;sejours;2;" 14";2273
2018;mco;sejours;2;" 15";2540
2018;mco;sejours;2;" 16";2133
2018;mco;sejours;2;" 17";1895
2018;mco;sejours;2;" 18";1343
2018;mco;sejours;2;" 19";1265
2018;mco;sejours;2;" 20";1048
2018;mco;sejours;2;" 21";957
2018;mco;sejours;2;" 22";836
2018;mco;sejours;2;" 23";790
2018;mco;sejours;2;" 24";671
2018;mco;sejours;2;" 25";743
2018;mco;sejours;2;" 26";747
2018;mco;sejours;2;" 27";757
2018;mco;sejours;2;" 28";659
2018;mco;sejours;2;" 29";705
2018;mco;sejours;2;" 30";624
2018;mco;sejours;2;" 31";697
2018;mco;sejours;2;" 32";674
2018;mco;sejours;2;" 33";665
2018;mco;sejours;2;" 34";641
2018;mco;sejours;2;" 35";674
2018;mco;sejours;2;" 36";730
2018;mco;sejours;2;" 37";716
2018;mco;sejours;2;" 38";775
2018;mco;sejours;2;" 39";717
2018;mco;sejours;2;" 40";725
2018;mco;sejours;2;" 41";752
2018;mco;sejours;2;" 42";823
2018;mco;sejours;2;" 43";914
2018;mco;sejours;2;" 44";1049
2018;mco;sejours;2;" 45";1066
2018;mco;sejours;2;" 46";1043
2018;mco;sejours;2;" 47";1164
2018;mco;sejours;2;" 48";1086
2018;mco;sejours;2;" 49";1139
2018;mco;sejours;2;" 50";1110
2018;mco;sejours;2;" 51";1053
2018;mco;sejours;2;" 52";1046
2018;mco;sejours;2;" 53";1048
2018;mco;sejours;2;" 54";975
2018;mco;sejours;2;" 55";839
2018;mco;sejours;2;" 56";815
2018;mco;sejours;2;" 57";833
2018;mco;sejours;2;" 58";739
2018;mco;sejours;2;" 59";637
2018;mco;sejours;2;" 60";549
2018;mco;sejours;2;" 61";518
2018;mco;sejours;2;" 62";457
2018;mco;sejours;2;" 63";488
2018;mco;sejours;2;" 64";476
2018;mco;sejours;2;" 65";396
2018;mco;sejours;2;" 66";379
2018;mco;sejours;2;" 67";359
2018;mco;sejours;2;" 68";396
2018;mco;sejours;2;" 69";328
2018;mco;sejours;2;" 70";340
2018;mco;sejours;2;" 71";309
2018;mco;sejours;2;" 72";281
2018;mco;sejours;2;" 73";202
2018;mco;sejours;2;" 74";224
2018;mco;sejours;2;" 75";196
2018;mco;sejours;2;" 76";186
2018;mco;sejours;2;" 77";181
2018;mco;sejours;2;" 78";185
2018;mco;sejours;2;" 79";174
2018;mco;sejours;2;" 80";210
2018;mco;sejours;2;" 81";208
2018;mco;sejours;2;" 82";174
2018;mco;sejours;2;" 83";183
2018;mco;sejours;2;" 84";155
2018;mco;sejours;2;" 85";198
2018;mco;sejours;2;" 86";140
2018;mco;sejours;2;" 87";135
2018;mco;sejours;2;" 88";121
2018;mco;sejours;2;" 89";115
2018;mco;sejours;2;" 90";70
2018;mco;sejours;2;" 91";76
2018;mco;sejours;2;" 92";54
2018;mco;sejours;2;" 93";52
2018;mco;sejours;2;" 94";36
2018;mco;sejours;2;" 95";35
2018;mco;sejours;2;" 96";31
2018;mco;sejours;2;" 97";16
2018;mco;sejours;2;" 98";10
2018;mco;sejours;2;99+;12
2018;psy;patient;1;" 13";9
2018;psy;patient;1;" 14";18
2018;psy;patient;1;" 15";23
2018;psy;patient;1;" 16";68
2018;psy;patient;1;" 17";83
2018;psy;patient;1;" 18";81
2018;psy;patient;1;" 19";81
2018;psy;patient;1;" 20";88
2018;psy;patient;1;" 21";78
2018;psy;patient;1;" 22";64
2018;psy;patient;1;" 23";75
2018;psy;patient;1;" 24";70
2018;psy;patient;1;" 25";71
2018;psy;patient;1;" 26";64
2018;psy;patient;1;" 27";81
2018;psy;patient;1;" 28";81
2018;psy;patient;1;" 29";69
2018;psy;patient;1;" 30";70
2018;psy;patient;1;" 31";73
2018;psy;patient;1;" 32";91
2018;psy;patient;1;" 33";70
2018;psy;patient;1;" 34";70
2018;psy;patient;1;" 35";100
2018;psy;patient;1;" 36";87
2018;psy;patient;1;" 37";97
2018;psy;patient;1;" 38";97
2018;psy;patient;1;" 39";83
2018;psy;patient;1;" 40";73
2018;psy;patient;1;" 41";72
2018;psy;patient;1;" 42";97
2018;psy;patient;1;" 43";90
2018;psy;patient;1;" 44";110
2018;psy;patient;1;" 45";138
2018;psy;patient;1;" 46";98
2018;psy;patient;1;" 47";96
2018;psy;patient;1;" 48";123
2018;psy;patient;1;" 49";103
2018;psy;patient;1;" 50";77
2018;psy;patient;1;" 51";114
2018;psy;patient;1;" 52";105
2018;psy;patient;1;" 53";99
2018;psy;patient;1;" 54";88
2018;psy;patient;1;" 55";78
2018;psy;patient;1;" 56";77
2018;psy;patient;1;" 57";77
2018;psy;patient;1;" 58";70
2018;psy;patient;1;" 59";55
2018;psy;patient;1;" 60";55
2018;psy;patient;1;" 61";48
2018;psy;patient;1;" 62";54
2018;psy;patient;1;" 63";36
2018;psy;patient;1;" 64";44
2018;psy;patient;1;" 65";46
2018;psy;patient;1;" 66";33
2018;psy;patient;1;" 67";34
2018;psy;patient;1;" 68";34
2018;psy;patient;1;" 69";23
2018;psy;patient;1;" 70";24
2018;psy;patient;1;" 71";21
2018;psy;patient;1;" 72";17
2018;psy;patient;1;" 73";20
2018;psy;patient;1;" 74";15
2018;psy;patient;1;" 75";21
2018;psy;patient;1;" 76";18
2018;psy;patient;1;" 77";13
2018;psy;patient;1;" 78";13
2018;psy;patient;1;" 79";12
2018;psy;patient;1;" 80";10
2018;psy;patient;1;" 81";16
2018;psy;patient;1;" 82";7
2018;psy;patient;1;" 83";13
2018;psy;patient;1;" 84";11
2018;psy;patient;1;" 85";11
2018;psy;patient;1;" 86";5
2018;psy;patient;1;" 87";6
2018;psy;patient;1;" 88";9
2018;psy;patient;1;10-12;14
2018;psy;patient;1;89+;36
2018;psy;patient;2;" 13";57
2018;psy;patient;2;" 14";88
2018;psy;patient;2;" 15";161
2018;psy;patient;2;" 16";206
2018;psy;patient;2;" 17";209
2018;psy;patient;2;" 18";225
2018;psy;patient;2;" 19";166
2018;psy;patient;2;" 20";153
2018;psy;patient;2;" 21";123
2018;psy;patient;2;" 22";110
2018;psy;patient;2;" 23";101
2018;psy;patient;2;" 24";93
2018;psy;patient;2;" 25";80
2018;psy;patient;2;" 26";92
2018;psy;patient;2;" 27";101
2018;psy;patient;2;" 28";70
2018;psy;patient;2;" 29";75
2018;psy;patient;2;" 30";81
2018;psy;patient;2;" 31";81
2018;psy;patient;2;" 32";98
2018;psy;patient;2;" 33";90
2018;psy;patient;2;" 34";79
2018;psy;patient;2;" 35";81
2018;psy;patient;2;" 36";88
2018;psy;patient;2;" 37";110
2018;psy;patient;2;" 38";96
2018;psy;patient;2;" 39";91
2018;psy;patient;2;" 40";91
2018;psy;patient;2;" 41";99
2018;psy;patient;2;" 42";90
2018;psy;patient;2;" 43";130
2018;psy;patient;2;" 44";147
2018;psy;patient;2;" 45";150
2018;psy;patient;2;" 46";113
2018;psy;patient;2;" 47";153
2018;psy;patient;2;" 48";120
2018;psy;patient;2;" 49";157
2018;psy;patient;2;" 50";141
2018;psy;patient;2;" 51";150
2018;psy;patient;2;" 52";138
2018;psy;patient;2;" 53";144
2018;psy;patient;2;" 54";125
2018;psy;patient;2;" 55";123
2018;psy;patient;2;" 56";119
2018;psy;patient;2;" 57";113
2018;psy;patient;2;" 58";104
2018;psy;patient;2;" 59";97
2018;psy;patient;2;" 60";84
2018;psy;patient;2;" 61";81
2018;psy;patient;2;" 62";69
2018;psy;patient;2;" 63";74
2018;psy;patient;2;" 64";70
2018;psy;patient;2;" 65";56
2018;psy;patient;2;" 66";61
2018;psy;patient;2;" 67";65
2018;psy;patient;2;" 68";58
2018;psy;patient;2;" 69";57
2018;psy;patient;2;" 70";44
2018;psy;patient;2;" 71";58
2018;psy;patient;2;" 72";40
2018;psy;patient;2;" 73";28
2018;psy;patient;2;" 74";36
2018;psy;patient;2;" 75";27
2018;psy;patient;2;" 76";38
2018;psy;patient;2;" 77";25
2018;psy;patient;2;" 78";25
2018;psy;patient;2;" 79";20
2018;psy;patient;2;" 80";26
2018;psy;patient;2;" 81";19
2018;psy;patient;2;" 82";15
2018;psy;patient;2;" 83";18
2018;psy;patient;2;" 84";17
2018;psy;patient;2;" 85";20
2018;psy;patient;2;" 86";14
2018;psy;patient;2;" 87";14
2018;psy;patient;2;" 88";7
2018;psy;patient;2;" 89";12
2018;psy;patient;2;" 90";7
2018;psy;patient;2;" 91";8
2018;psy;patient;2;10-12;23
2018;psy;patient;2;92+;16
2018;psy;sejours;1;" 13";12
2018;psy;sejours;1;" 14";27
2018;psy;sejours;1;" 15";61
2018;psy;sejours;1;" 16";93
2018;psy;sejours;1;" 17";110
2018;psy;sejours;1;" 18";110
2018;psy;sejours;1;" 19";99
2018;psy;sejours;1;" 20";110
2018;psy;sejours;1;" 21";110
2018;psy;sejours;1;" 22";86
2018;psy;sejours;1;" 23";81
2018;psy;sejours;1;" 24";88
2018;psy;sejours;1;" 25";104
2018;psy;sejours;1;" 26";76
2018;psy;sejours;1;" 27";104
2018;psy;sejours;1;" 28";120
2018;psy;sejours;1;" 29";96
2018;psy;sejours;1;" 30";101
2018;psy;sejours;1;" 31";95
2018;psy;sejours;1;" 32";127
2018;psy;sejours;1;" 33";107
2018;psy;sejours;1;" 34";94
2018;psy;sejours;1;" 35";130
2018;psy;sejours;1;" 36";116
2018;psy;sejours;1;" 37";157
2018;psy;sejours;1;" 38";119
2018;psy;sejours;1;" 39";108
2018;psy;sejours;1;" 40";143
2018;psy;sejours;1;" 41";96
2018;psy;sejours;1;" 42";131
2018;psy;sejours;1;" 43";128
2018;psy;sejours;1;" 44";154
2018;psy;sejours;1;" 45";202
2018;psy;sejours;1;" 46";141
2018;psy;sejours;1;" 47";130
2018;psy;sejours;1;" 48";147
2018;psy;sejours;1;" 49";144
2018;psy;sejours;1;" 50";105
2018;psy;sejours;1;" 51";182
2018;psy;sejours;1;" 52";134
2018;psy;sejours;1;" 53";162
2018;psy;sejours;1;" 54";99
2018;psy;sejours;1;" 55";111
2018;psy;sejours;1;" 56";97
2018;psy;sejours;1;" 57";94
2018;psy;sejours;1;" 58";87
2018;psy;sejours;1;" 59";62
2018;psy;sejours;1;" 60";69
2018;psy;sejours;1;" 61";63
2018;psy;sejours;1;" 62";67
2018;psy;sejours;1;" 63";40
2018;psy;sejours;1;" 64";52
2018;psy;sejours;1;" 65";53
2018;psy;sejours;1;" 66";36
2018;psy;sejours;1;" 67";53
2018;psy;sejours;1;" 68";38
2018;psy;sejours;1;" 69";25
2018;psy;sejours;1;" 70";27
2018;psy;sejours;1;" 71";21
2018;psy;sejours;1;" 72";20
2018;psy;sejours;1;" 73";21
2018;psy;sejours;1;" 74";17
2018;psy;sejours;1;" 75";29
2018;psy;sejours;1;" 76";21
2018;psy;sejours;1;" 77";16
2018;psy;sejours;1;" 78";13
2018;psy;sejours;1;" 79";13
2018;psy;sejours;1;" 80";10
2018;psy;sejours;1;" 81";20
2018;psy;sejours;1;" 82";8
2018;psy;sejours;1;" 83";15
2018;psy;sejours;1;" 84";11
2018;psy;sejours;1;" 85";12
2018;psy;sejours;1;" 86";7
2018;psy;sejours;1;" 87";6
2018;psy;sejours;1;" 88";10
2018;psy;sejours;1;10-12;21
2018;psy;sejours;1;89+;41
2018;psy;sejours;2;" 13";91
2018;psy;sejours;2;" 14";205
2018;psy;sejours;2;" 15";281
2018;psy;sejours;2;" 16";343
2018;psy;sejours;2;" 17";286
2018;psy;sejours;2;" 18";321
2018;psy;sejours;2;" 19";250
2018;psy;sejours;2;" 20";228
2018;psy;sejours;2;" 21";177
2018;psy;sejours;2;" 22";142
2018;psy;sejours;2;" 23";158
2018;psy;sejours;2;" 24";117
2018;psy;sejours;2;" 25";108
2018;psy;sejours;2;" 26";136
2018;psy;sejours;2;" 27";177
2018;psy;sejours;2;" 28";92
2018;psy;sejours;2;" 29";104
2018;psy;sejours;2;" 30";123
2018;psy;sejours;2;" 31";118
2018;psy;sejours;2;" 32";147
2018;psy;sejours;2;" 33";120
2018;psy;sejours;2;" 34";102
2018;psy;sejours;2;" 35";111
2018;psy;sejours;2;" 36";106
2018;psy;sejours;2;" 37";137
2018;psy;sejours;2;" 38";127
2018;psy;sejours;2;" 39";121
2018;psy;sejours;2;" 40";112
2018;psy;sejours;2;" 41";117
2018;psy;sejours;2;" 42";115
2018;psy;sejours;2;" 43";212
2018;psy;sejours;2;" 44";193
2018;psy;sejours;2;" 45";228
2018;psy;sejours;2;" 46";140
2018;psy;sejours;2;" 47";209
2018;psy;sejours;2;" 48";164
2018;psy;sejours;2;" 49";207
2018;psy;sejours;2;" 50";175
2018;psy;sejours;2;" 51";220
2018;psy;sejours;2;" 52";210
2018;psy;sejours;2;" 53";191
2018;psy;sejours;2;" 54";165
2018;psy;sejours;2;" 55";152
2018;psy;sejours;2;" 56";152
2018;psy;sejours;2;" 57";145
2018;psy;sejours;2;" 58";139
2018;psy;sejours;2;" 59";131
2018;psy;sejours;2;" 60";121
2018;psy;sejours;2;" 61";113
2018;psy;sejours;2;" 62";91
2018;psy;sejours;2;" 63";97
2018;psy;sejours;2;" 64";91
2018;psy;sejours;2;" 65";75
2018;psy;sejours;2;" 66";71
2018;psy;sejours;2;" 67";83
2018;psy;sejours;2;" 68";74
2018;psy;sejours;2;" 69";71
2018;psy;sejours;2;" 70";51
2018;psy;sejours;2;" 71";74
2018;psy;sejours;2;" 72";51
2018;psy;sejours;2;" 73";42
2018;psy;sejours;2;" 74";56
2018;psy;sejours;2;" 75";32
2018;psy;sejours;2;" 76";53
2018;psy;sejours;2;" 77";34
2018;psy;sejours;2;" 78";36
2018;psy;sejours;2;" 79";27
2018;psy;sejours;2;" 80";31
2018;psy;sejours;2;" 81";23
2018;psy;sejours;2;" 82";21
2018;psy;sejours;2;" 83";21
2018;psy;sejours;2;" 84";20
2018;psy;sejours;2;" 85";25
2018;psy;sejours;2;" 86";15
2018;psy;sejours;2;" 87";14
2018;psy;sejours;2;" 88";8
2018;psy;sejours;2;" 89";14
2018;psy;sejours;2;" 90";8
2018;psy;sejours;2;" 91";8
2018;psy;sejours;2;10-12;42
2018;psy;sejours;2;92+;17
2019;mco;patient;1;" 10";50
2019;mco;patient;1;" 11";80
2019;mco;patient;1;" 12";126
2019;mco;patient;1;" 13";179
2019;mco;patient;1;" 14";317
2019;mco;patient;1;" 15";464
2019;mco;patient;1;" 16";515
2019;mco;patient;1;" 17";579
2019;mco;patient;1;" 18";556
2019;mco;patient;1;" 19";537
2019;mco;patient;1;" 20";557
2019;mco;patient;1;" 21";487
2019;mco;patient;1;" 22";474
2019;mco;patient;1;" 23";504
2019;mco;patient;1;" 24";489
2019;mco;patient;1;" 25";465
2019;mco;patient;1;" 26";479
2019;mco;patient;1;" 27";518
2019;mco;patient;1;" 28";500
2019;mco;patient;1;" 29";526
2019;mco;patient;1;" 30";502
2019;mco;patient;1;" 31";565
2019;mco;patient;1;" 32";562
2019;mco;patient;1;" 33";551
2019;mco;patient;1;" 34";555
2019;mco;patient;1;" 35";540
2019;mco;patient;1;" 36";623
2019;mco;patient;1;" 37";635
2019;mco;patient;1;" 38";599
2019;mco;patient;1;" 39";583
2019;mco;patient;1;" 40";571
2019;mco;patient;1;" 41";551
2019;mco;patient;1;" 42";545
2019;mco;patient;1;" 43";537
2019;mco;patient;1;" 44";593
2019;mco;patient;1;" 45";696
2019;mco;patient;1;" 46";704
2019;mco;patient;1;" 47";730
2019;mco;patient;1;" 48";674
2019;mco;patient;1;" 49";638
2019;mco;patient;1;" 50";640
2019;mco;patient;1;" 51";607
2019;mco;patient;1;" 52";560
2019;mco;patient;1;" 53";587
2019;mco;patient;1;" 54";511
2019;mco;patient;1;" 55";486
2019;mco;patient;1;" 56";462
2019;mco;patient;1;" 57";438
2019;mco;patient;1;" 58";425
2019;mco;patient;1;" 59";360
2019;mco;patient;1;" 60";330
2019;mco;patient;1;" 61";310
2019;mco;patient;1;" 62";289
2019;mco;patient;1;" 63";258
2019;mco;patient;1;" 64";223
2019;mco;patient;1;" 65";229
2019;mco;patient;1;" 66";201
2019;mco;patient;1;" 67";205
2019;mco;patient;1;" 68";161
2019;mco;patient;1;" 69";160
2019;mco;patient;1;" 70";168
2019;mco;patient;1;" 71";142
2019;mco;patient;1;" 72";157
2019;mco;patient;1;" 73";115
2019;mco;patient;1;" 74";112
2019;mco;patient;1;" 75";108
2019;mco;patient;1;" 76";110
2019;mco;patient;1;" 77";97
2019;mco;patient;1;" 78";92
2019;mco;patient;1;" 79";91
2019;mco;patient;1;" 80";86
2019;mco;patient;1;" 81";94
2019;mco;patient;1;" 82";94
2019;mco;patient;1;" 83";93
2019;mco;patient;1;" 84";77
2019;mco;patient;1;" 85";88
2019;mco;patient;1;" 86";73
2019;mco;patient;1;" 87";101
2019;mco;patient;1;" 88";75
2019;mco;patient;1;" 89";70
2019;mco;patient;1;" 90";51
2019;mco;patient;1;" 91";56
2019;mco;patient;1;" 92";44
2019;mco;patient;1;" 93";26
2019;mco;patient;1;" 94";27
2019;mco;patient;1;" 95";17
2019;mco;patient;1;" 96";18
2019;mco;patient;1;97+;23
2019;mco;patient;2;" 10";41
2019;mco;patient;2;" 11";176
2019;mco;patient;2;" 12";525
2019;mco;patient;2;" 13";1093
2019;mco;patient;2;" 14";1742
2019;mco;patient;2;" 15";1915
2019;mco;patient;2;" 16";1705
2019;mco;patient;2;" 17";1520
2019;mco;patient;2;" 18";1200
2019;mco;patient;2;" 19";1180
2019;mco;patient;2;" 20";974
2019;mco;patient;2;" 21";803
2019;mco;patient;2;" 22";765
2019;mco;patient;2;" 23";713
2019;mco;patient;2;" 24";610
2019;mco;patient;2;" 25";620
2019;mco;patient;2;" 26";565
2019;mco;patient;2;" 27";561
2019;mco;patient;2;" 28";576
2019;mco;patient;2;" 29";546
2019;mco;patient;2;" 30";602
2019;mco;patient;2;" 31";533
2019;mco;patient;2;" 32";556
2019;mco;patient;2;" 33";566
2019;mco;patient;2;" 34";548
2019;mco;patient;2;" 35";537
2019;mco;patient;2;" 36";572
2019;mco;patient;2;" 37";649
2019;mco;patient;2;" 38";646
2019;mco;patient;2;" 39";635
2019;mco;patient;2;" 40";630
2019;mco;patient;2;" 41";650
2019;mco;patient;2;" 42";619
2019;mco;patient;2;" 43";647
2019;mco;patient;2;" 44";747
2019;mco;patient;2;" 45";846
2019;mco;patient;2;" 46";896
2019;mco;patient;2;" 47";906
2019;mco;patient;2;" 48";921
2019;mco;patient;2;" 49";902
2019;mco;patient;2;" 50";851
2019;mco;patient;2;" 51";881
2019;mco;patient;2;" 52";858
2019;mco;patient;2;" 53";835
2019;mco;patient;2;" 54";722
2019;mco;patient;2;" 55";667
2019;mco;patient;2;" 56";651
2019;mco;patient;2;" 57";634
2019;mco;patient;2;" 58";569
2019;mco;patient;2;" 59";543
2019;mco;patient;2;" 60";508
2019;mco;patient;2;" 61";454
2019;mco;patient;2;" 62";450
2019;mco;patient;2;" 63";414
2019;mco;patient;2;" 64";402
2019;mco;patient;2;" 65";383
2019;mco;patient;2;" 66";344
2019;mco;patient;2;" 67";319
2019;mco;patient;2;" 68";348
2019;mco;patient;2;" 69";310
2019;mco;patient;2;" 70";255
2019;mco;patient;2;" 71";287
2019;mco;patient;2;" 72";295
2019;mco;patient;2;" 73";221
2019;mco;patient;2;" 74";199
2019;mco;patient;2;" 75";194
2019;mco;patient;2;" 76";166
2019;mco;patient;2;" 77";152
2019;mco;patient;2;" 78";137
2019;mco;patient;2;" 79";179
2019;mco;patient;2;" 80";177
2019;mco;patient;2;" 81";141
2019;mco;patient;2;" 82";147
2019;mco;patient;2;" 83";157
2019;mco;patient;2;" 84";123
2019;mco;patient;2;" 85";140
2019;mco;patient;2;" 86";123
2019;mco;patient;2;" 87";134
2019;mco;patient;2;" 88";109
2019;mco;patient;2;" 89";77
2019;mco;patient;2;" 90";75
2019;mco;patient;2;" 91";71
2019;mco;patient;2;" 92";59
2019;mco;patient;2;" 93";59
2019;mco;patient;2;" 94";42
2019;mco;patient;2;" 95";27
2019;mco;patient;2;" 96";21
2019;mco;patient;2;" 97";19
2019;mco;patient;2;" 98";10
2019;mco;patient;2;99+;11
2019;mco;sejours;1;" 10";53
2019;mco;sejours;1;" 11";88
2019;mco;sejours;1;" 12";145
2019;mco;sejours;1;" 13";202
2019;mco;sejours;1;" 14";381
2019;mco;sejours;1;" 15";539
2019;mco;sejours;1;" 16";597
2019;mco;sejours;1;" 17";673
2019;mco;sejours;1;" 18";657
2019;mco;sejours;1;" 19";620
2019;mco;sejours;1;" 20";653
2019;mco;sejours;1;" 21";572
2019;mco;sejours;1;" 22";591
2019;mco;sejours;1;" 23";582
2019;mco;sejours;1;" 24";585
2019;mco;sejours;1;" 25";584
2019;mco;sejours;1;" 26";598
2019;mco;sejours;1;" 27";625
2019;mco;sejours;1;" 28";594
2019;mco;sejours;1;" 29";657
2019;mco;sejours;1;" 30";614
2019;mco;sejours;1;" 31";685
2019;mco;sejours;1;" 32";674
2019;mco;sejours;1;" 33";678
2019;mco;sejours;1;" 34";706
2019;mco;sejours;1;" 35";646
2019;mco;sejours;1;" 36";749
2019;mco;sejours;1;" 37";794
2019;mco;sejours;1;" 38";737
2019;mco;sejours;1;" 39";723
2019;mco;sejours;1;" 40";701
2019;mco;sejours;1;" 41";641
2019;mco;sejours;1;" 42";690
2019;mco;sejours;1;" 43";652
2019;mco;sejours;1;" 44";727
2019;mco;sejours;1;" 45";854
2019;mco;sejours;1;" 46";846
2019;mco;sejours;1;" 47";837
2019;mco;sejours;1;" 48";782
2019;mco;sejours;1;" 49";732
2019;mco;sejours;1;" 50";746
2019;mco;sejours;1;" 51";721
2019;mco;sejours;1;" 52";678
2019;mco;sejours;1;" 53";703
2019;mco;sejours;1;" 54";610
2019;mco;sejours;1;" 55";554
2019;mco;sejours;1;" 56";536
2019;mco;sejours;1;" 57";507
2019;mco;sejours;1;" 58";516
2019;mco;sejours;1;" 59";428
2019;mco;sejours;1;" 60";376
2019;mco;sejours;1;" 61";352
2019;mco;sejours;1;" 62";326
2019;mco;sejours;1;" 63";287
2019;mco;sejours;1;" 64";259
2019;mco;sejours;1;" 65";259
2019;mco;sejours;1;" 66";227
2019;mco;sejours;1;" 67";239
2019;mco;sejours;1;" 68";183
2019;mco;sejours;1;" 69";171
2019;mco;sejours;1;" 70";185
2019;mco;sejours;1;" 71";158
2019;mco;sejours;1;" 72";184
2019;mco;sejours;1;" 73";126
2019;mco;sejours;1;" 74";123
2019;mco;sejours;1;" 75";115
2019;mco;sejours;1;" 76";119
2019;mco;sejours;1;" 77";106
2019;mco;sejours;1;" 78";103
2019;mco;sejours;1;" 79";97
2019;mco;sejours;1;" 80";94
2019;mco;sejours;1;" 81";100
2019;mco;sejours;1;" 82";99
2019;mco;sejours;1;" 83";104
2019;mco;sejours;1;" 84";82
2019;mco;sejours;1;" 85";96
2019;mco;sejours;1;" 86";81
2019;mco;sejours;1;" 87";106
2019;mco;sejours;1;" 88";84
2019;mco;sejours;1;" 89";80
2019;mco;sejours;1;" 90";56
2019;mco;sejours;1;" 91";63
2019;mco;sejours;1;" 92";48
2019;mco;sejours;1;" 93";26
2019;mco;sejours;1;" 94";28
2019;mco;sejours;1;" 95";17
2019;mco;sejours;1;" 96";19
2019;mco;sejours;1;97+;27
2019;mco;sejours;2;" 10";43
2019;mco;sejours;2;" 11";213
2019;mco;sejours;2;" 12";658
2019;mco;sejours;2;" 13";1441
2019;mco;sejours;2;" 14";2318
2019;mco;sejours;2;" 15";2360
2019;mco;sejours;2;" 16";2020
2019;mco;sejours;2;" 17";1821
2019;mco;sejours;2;" 18";1423
2019;mco;sejours;2;" 19";1391
2019;mco;sejours;2;" 20";1153
2019;mco;sejours;2;" 21";942
2019;mco;sejours;2;" 22";902
2019;mco;sejours;2;" 23";852
2019;mco;sejours;2;" 24";726
2019;mco;sejours;2;" 25";736
2019;mco;sejours;2;" 26";689
2019;mco;sejours;2;" 27";683
